app,rating,title,content,version,author
薄荷健康,5,很好用！,很棒！免费功能已经足够了！,15.3.2,海啸山明
薄荷健康,1,现在啥都要钱了，界面好乱,很多年前就在用 看三大营养素啥的都能看都有分析，后来变成只能看少部分，现在变成完全不能看，越做越垃圾，广告弹窗越来越多，体验感越来越差了,15.3.2,长？，，
薄荷健康,1,一键直通淘宝,摇一摇广告是真恶心啊，手机还没动都给我跳转出去了，就这么缺钱，会员费带货还不够你赚的吗！想快速进入淘宝美团的可以来下载,15.3.2,摇一摇跳转
薄荷健康,1,开屏摇一摇跳转没法关,开屏摇一摇跳转没法关,15.3.2,ywxxx
薄荷健康,1,摇一摇广告烦人的很,摇一摇广告烦人的很，每次开app自动跳转美团，有病一样,15.3.2,垃圾直呼
薄荷健康,1,广告,广告贼多,15.3.2,chaidiey
薄荷健康,4,对我的作用,感觉经期记录有点准,15.3.2,甜菜1003
薄荷健康,1,广告,真的很讨厌进去，主要的并不是你记录食物的热量和给你提供减肥的方案挂在最中间的是给你推药物，其次就是什么商店纯纯就是在打广告，真的很烦啊,15.3.2,Islet782
薄荷健康,3,使用感受,客服界面卡顿无服务，基本的热量换算功能也没有,15.3.2,大力出奇迹1234566
薄荷健康,1,弱智app,特别特别特别垃圾的一款app，减重时间上无法自行规划,15.3.2,584682图嗯
薄荷健康,1,恶心,一星都不想给,15.3.1,我是饭大爷
薄荷健康,5,亦师亦友,余生，与“薄荷健康”结伴同行🧘🏻‍♀️,15.3.1,忠屹
薄荷健康,1,加广告能接受,你把密码的跳过按键设置小的像你 xx 一样每次点都跳转广告家里是只剩一位了吗,15.3.1,啦啦啦多蚂蚁呀
薄荷健康,1,一堆广告,卸载完还不得劲，得过来打个差评，,15.3.1,hjfzdhfdhh
薄荷健康,1,差评！,以前的记录突然就没了，又让我重新选择，恶不恶心,15.1.1,……无🌧️
薄荷健康,1,烂,极差,15.3.1,让人）f hii h g
薄荷健康,1,能不能不要一进去就让填个人信息啊,想进去看一下以前的数据都看不了，非要让先填新的个人信息，烦死了,15.3.1,羊吃草我吃猪
薄荷健康,1,广告特别多，体验感特别特别差,每天一早上称体重就是被广告充斥，开屏广告就是垃圾………………,15.1.1,fresh12338
薄荷健康,3,界面太乱,我都掏钱充会员了，不能给我个简洁模式吗，不要那些广告和社交功能，我只想简单记录,15.3.1,Elio Guo
薄荷健康,1,会员非常鸡肋,会员完全没用  年会员不让退  又不让全退  让退11个月也不退,15.3.1,手机里面没有了
薄荷健康,5,日记,成为我每天监控蛋白质、碳水、脂肪等合理摄入的必要工具，不仅仅只是管理体重。,15.1.1,wwsszz
薄荷健康,5,好,👌🏻,15.1.1,一朵梦境*
薄荷健康,5,好,非常好的app，能记录各种东西，建议买上体脂秤和蓝牙表，有助减肥，1个月减肥18斤，真心的,15.1.1,小木。。。。。
薄荷健康,3,薄荷相机太不准了,薄荷相机的克重和食物识别真的太离谱 两片面皮识别成炒河粉给我算一百克 猪肝识别成牛肉 锅包肉看成糖醋里脊 真的不想再打开这个软件,15.1.1,🥦🪢
薄荷健康,5,挺好用的,记录饮食可以有效控制热量的摄入,15.1.1,木木屋的小伙伴
薄荷健康,5,减肥控制体重很好用,计算热量很好用,15.1.1,哪个昵称好呢实在想不到
薄荷健康,1,食物种类一直也没更新呀 怎么连DQ这种大牌子连锁店的热量也没有呢 光等着我们用户上传呢是吧 现在纯当个笔记本用 再找不到热量 直接卸载,希望多增加一些,15.1.1,绝境蓝星
薄荷健康,1,诈骗APP,广告之多，处处都是诱导消费陷阱，非常垃圾的APP，饮食建议也是乱建议，赶紧倒闭,15.1.1,额dan r
薄荷健康,1,辱女,为什么选择性别的时候男生的形象简单大气，女生就要浓妆艳抹扭扭捏捏，一点都不好看！能不能尊重女性！,15.1.1,1，，，1-127
薄荷健康,1,麻溜把选性别的女性头像改了,再给女人暗戳戳加饰品减衣服试试呢,15.1.1,Ahghj_
薄荷健康,5,非常实用,用了很多年了，越用越觉得实用，功能也越来越全面，很方便，容易坚持记录。,15.1.1,Jessica-zhou
薄荷健康,5,好,唯一不足的是轻断食板块，要是能点击确认饮食和开始断食就好了！,15.1.1,腾龙越新
薄荷健康,1,把女性当成第二性,男性形象是简单的短发+卫衣，女性形象是睫毛全妆+耳环流苏+一字肩+项链+长卷发+锁骨露出+表情讨好，您app不是女性为主吗，这么女性不友好，已删除,15.1.1,xhs还云吃吃账号！！！
薄荷健康,1,差评,我晚上本来想打开薄荷健康记录一下饮食的 结果搞了个未成年模式 我点了关闭未成年模式 我点一次给我退出来一次 我真的要被气死了 我用这个软件还挺长时间的了 遇到这种情况真的很影响我的体验。。。。,15.1.1,happypotato_
薄荷健康,1,以前的白月光，现在全是广告,离大谱,15.1.1,白纸2⃣️
薄荷健康,5,超喜欢,两年了记录每天日常吃饭内容已经成为我的日常了，靠着薄荷的记录功能瘦了22斤，关键还能看见自己每天摄入的营养是不是均衡，特别棒,15.1.1,一只维持体重的小夹子
薄荷健康,5,好用,好用,15.1.1,红萝卜1044
薄荷健康,2,用好几年的感受,广告多，收费项目一直提示，现在自身设置的热量营养素都不让保存，我用nm,15.1.1,xxx不吃包菜
薄荷健康,5,评价,不错,15.1.1,心运动
薄荷健康,5,薄荷健康是我的健康守护,一直在薄荷上记录生活,15.1.1,似水流年54
薄荷健康,1,后台客服和私人一样回消息巨慢,能不能完善完善客服，你们家产品又不是很好，问题这么多也不完善客服，只管卖出问题不管？,15.1.1,cjdjnddjj
薄荷健康,3,一些建议和问题,广告可以关闭嘛？屏幕里太多广告和推广，或者可以定制页面吗？苹果手表连接成功后，最后一页的版本显示不全,15.1.1,一峰为零
薄荷健康,1,不如刚上线好用,初心变了，以前超级好用，现在用两天变成开通会员去广告了。别的功能我也理解，我记录饮食的地方直接放一个广告，合着不开会员连基础功能就用不了了呗。卸载卸载，国内app真的都一个德行。,15.1.1,1yuhan#？
薄荷健康,1,差差差差,做的越来越差，步数死活同步不了，什么智障软件,15.1.1,啊啊啊啊啊啊啊啊啊啊啊离
薄荷健康,1,垃圾软件,数据库数据少的不行，各种要你购买的东西，就连简单的体重数据都要买它专用的体重秤才能录入数据！被骗了开通两年会员发现一点用没有。简直就是垃圾！还是由蚂蚁健康推荐的，一锅黑！,15.1.1,Bobo.lin0219
薄荷健康,1,会员购买扣费混乱,我明明专门选择了购买3个月会员。但是自动扣费给我扣一年的会员费。想钱想疯了？,15.1.1,肖.可可
薄荷健康,1,别下！快跑！全广告来袭,无论开没开会员，各种广告推送扑面而来，会员系统只能关闭开屏广告，啥也关不了其他的，真的够够的了,15.1.1,535550269
薄荷健康,2,主要是为了体脂秤。破app打开等半天,称体重入口都难找,15.1.1,aalomac
薄荷健康,1,垃圾,垃圾，毫无卵用。,15.1.1,清红对浇
薄荷健康,5,科学饮食的好帮手！,提点建议：每天晒太阳的时间应该与Vd的摄入量挂钩，也就是增加晒太阳时长项。,15.1.1,头狼爹
薄荷健康,5,挺不错的，推荐！,有效控制饮食，保持营养均衡，推荐！,15.1.1,13284162
薄荷健康,5,不错的,很实用的，希望能瘦到120斤,15.1.1,—我不是什么都没有
薄荷健康,4,还可以,食物热量有点误差，自己上穿的食物审核的很慢，甚至不给审核。其他的还行吧,15.1.1,刚开始用，还不错，很多东西都有
薄荷健康,1,最关键的食物热量，碳蛋脂比例数据开始收费才能看,最关键的食物热量，碳蛋脂比例数据开始收费才能看,15.1.1,青云风力
薄荷健康,2,。,什么都要会员 吃相不要太难看了,15.1.1,卿酒酒99、
薄荷健康,5,非常喜欢,帮助我减肥的工具,15.1.1,琼上一次这么无语还是上次
薄荷健康,4,一直在使用的app,挺好用的，每天记录下体重,15.1.1,春光正好，春山可望
薄荷健康,5,健身帮手,非常有助自律,15.1.1,Aurorazhu
薄荷健康,5,好评,很喜欢用薄荷记录。,15.1.1,岚馨静雨
薄荷健康,5,好评,好用，真真实实减了十斤下去,15.1.1,小吴不是无
薄荷健康,5,好,挺好的 我以前下了一个类似的记录软件 结果用两天就要充会员什么的 这个我用了将近半个月了 没有这个情况,15.1.1,开h腔
薄荷健康,1,更新后非常差,非常难用，全是广告，更新后连自定义碳蛋脂都不行了，必须充钱，千万不要更新,15.1.1,exynosh j j
薄荷健康,5,很好用的薄荷,已经用了快十年了  很好用  保持身材不错,15.1.1,好用的薄荷
薄荷健康,1,体验巨差,我就是自定义设置一下自己一天总热量，这都需要收费，全是广告。,15.1.1,cczbjm
薄荷健康,1,无法了解网络,总是在白天显示网络异常 神奇的是晚上一点问题都没有 海外IP,15.1.1,0107开了
薄荷健康,5,好,减重人群适用，各种知识全,15.1.1,Ceciliaaaaa.
薄荷健康,5,方便记录查热量,方便查询每日食谱热量,15.1.1,盒盒的效果股的价格是多少度的高温天气下一个
薄荷健康,5,好帮手,健康营养就是薄荷健康,15.1.1,每天都来充电的地方
薄荷健康,5,很好,很好用啊 让减肥更快！！！我,15.1.1,Hvjgvhjfxfghfcf
薄荷健康,1,避雷,避雷，这个app现在只能记录不能分析，所有的分析都要钱，以前不这样，现在掉钱眼里了,15.1.1,淘宝垃圾！！！
薄荷健康,5,实用,当笔记本用，也不收费，减重的时候每天记录热量还是很方便的。可以时刻提醒自己,15.1.1,山葵Hiro
薄荷健康,4,减肥方案,有监督,15.1.1,猪仔鱼仔
薄荷健康,3,不开会员的功能越来越少,1.以前食谱套餐可以随便更换，现在不能了！5➕2的不能换其他的，问了客服再按照指示操作也不行！ 2.必须开会员才能看到营养元素，虽然不开也能看到一部分，但是不完全 3.广告越来越多了,15.1.1,左脚踩左脚
薄荷健康,5,不错,非常好,15.1.1,钻石小p
薄荷健康,4,减肥,别那么多广告,15.1.1,Huhuhq
薄荷健康,5,好用,方便好用，免费功能记录日常热量够用，手动记录有常用记录，用着方便,15.1.1,李三岁丿PH
薄荷健康,5,于莹1,很不错的一款软件 胖纸们的曙光 每天可以自我监督饮食 和运动 既然已经有了基代数值 希望也能计算一下每天最佳运动消耗的热量就更好了,13.0.15,于莹1
薄荷健康,1,千萬不要買,買了就是一直推銷你去買醫院減肥針 和以前的薄荷不一樣 千萬不要買 希望它早日倒閉,15.1.1,Chaung wy
薄荷健康,5,非常非常非常实用的app,非常非常非常实用的app，科技的力量帮助你真正的知道是否管住了嘴，内容丰富，强烈推荐，强烈推荐！,15.1.1,gjh75
薄荷健康,1,薄荷是放弃了旧版机型吗,欢迎回来界面哪哪哪都不能点主页都进不去.就因为我的手机屏幕不够长吗？,15.1.1,Vilor -
薄荷健康,5,AI解读形同虚设,也不知道那个AI解读是在解读什么东西，每次都是一样的，接入哪个模型也没说，疑似假AI,15.1.1,Sammy0621
薄荷健康,1,广告收费,全都是广告，避无可避。而且收费还不合理，看一下营养元素还要收费，真服气，那我不如直接问豆包，越来越难用，继续这样下去你们的客户全部都会流失。,15.1.1,Ga updo repack
薄荷健康,3,升级以后变垃圾了,一直用它记录饮食的摄入，有一阵子没用。今天发现营养分析要开会员了，太垃圾，卸载了,15.1.1,光脚丫的女巫
薄荷健康,5,不错好用的食物称,称重去皮方便，精准。自动连接到手机记录数据。帮助自己控制饮食。值得推荐给朋友购买。,15.1.1,哈熊
薄荷健康,1,我买你的称，强行喂我广告，别恶心行吗,我单纯用称看数据，开屏广告、页面广告、弹窗广告、减肥计划等等广告，是有多穷？早日倒闭吧！,15.1.1,Mr 温
薄荷健康,1,垃圾,看个食物糖分排名都要会员，想钱想疯了吧,15.1.1,聚聚就知道
薄荷健康,1,广告满天飞,广告满天飞,15.1.1,sijdndisnx
薄荷健康,1,乐色,刚进去就收费？直接卸载,15.1.1,刀乐宝贝
薄荷健康,1,看不见总掉秤斤数,只有今天比昨天掉秤的斤数，没有总掉秤斤数,15.1.1,富贵儿儿儿儿儿儿儿
薄荷健康,1,吃相难看,最基本的影响分析只能看一次，然后就要收费了，qnmd,15.1.1,leelo~
薄荷健康,1,热量重复计算,苹果手机的热量会重复计算，如你一天的基础代谢是1500，运动300（手动开启关闭：如跑步），其他活动走路等200 合计2000 薄荷会计算 2000+300导致多算300,15.1.1,546943030
薄荷健康,1,失望透顶的体验,薄荷的健康数据管理简直让人失望透顶！大部分食物数据依赖用户自行上传，官方只简单校准热量、蛋白质等基础项。一旦数据有误，用户需要反复提交修改，但成功率极低——我多次反馈食物信息错误，客服只会用套话敷衍，死活不修正。这种态度，根本是在把用户当免费数据劳工！    作为年费会员，我连体重秤、食物秤都配齐了，结果连最基础的食物数据库都漏洞百出。对客户体验如此漠视，凭什么收费？明确表态：到期绝不续费，也劝各位谨慎入坑！,15.1.1,Vincent47Y
薄荷健康,5,好用！,以前用薄荷就减脂成功过，后来因为生病，又反弹了，这次一定会成功,15.1.1,JDNYT
薄荷健康,5,早该如此,有没有有效？下载了两个星期，严格按照指导用餐、运动，没怎么饿自己，就已经减了5斤啦！,15.1.1,totnana
薄荷健康,1,收费,很恶心  刚进去就收费  烂,15.1.1,srrrrrrrrrrrrrrrrrrrrr
薄荷健康,4,希望可以增加自动切换时区的功能…,希望可以增加自动切换时区的功能…,15.1.1,Undertint
薄荷健康,1,吃相难看,吃相难看,15.1.1,七宅一生
薄荷健康,3,帮我减肥,可以记录饮食热量,14.0.2,我是个丑猴子
薄荷健康,5,减肥神器,用很多年了，减肥必备,13.0.5,Lilith213
薄荷健康,1,新版本免费用户不支持查看营养档案,真的蛮离谱，想看看新版更了哪些功能，更完之后免费版能看的好多都要会员才可见，这种营销的操作有点太难看了,15.1.1,昵称llllq
薄荷健康,1,吃相难看了,霸屏广告 关闭按键在左下方 不仔细找还看不到 不点掉就一直在广告页面 越来越垃圾了 他们家的体重秤也是 老师称了之后就卡住 不会记录体重 废物,15.1.1,什么玩意120
薄荷健康,3,优化一下深色模式吧,本人vip会员，目前勉强用浅色模式，请赶紧优化深色模式下的各种标签底图配色，七天后切换回来检查，如果还没改就退订,15.1.1,期货小王子
薄荷健康,2,更新后信息丢失,如题 完全丢失,15.1.1,花城hc
薄荷健康,1,还能不能整活了,断断续续也用了几年。反应越来越慢，越来越卡，今天直接给我卡的 什么都记录不了，重新卸载下载，跟我说手机号不对，要么和国家不符。天爷啊，不停的请求超时。广告倒是如约而至。再见吧，心累。,14.0.20,名字总是被占我还怎么评价
薄荷健康,1,垃圾！！点进去全在卖药,不是在卖药，就是各种圈钱。我都冲了个会员给你了连一个基本的好好减肥都做不到吗？一共就五个页面，只有其中一个最边边的页面和减肥有点挂钩，而且全都是在网上可以搜到的内容，比如说一碗米饭多少大卡。甚至是我还以为会给我运动教程之类的，就这么敷衍还18块钱一个月？我充值过最后悔的一个。我花18块钱是找一个专注于减肥一个一点开就可以直接用的软件，而不是一点开就给你贴卖减肥药的软件，我难道买个减肥药还要先入会才有资格花钱吗？还健康卖减肥药算什么健康？如果你真的想让用户健康减肥就不会这样一开屏就贴脸卖减肥药，而不是告诉用户怎么锻炼怎么少吃,14.0.20,百岳畸
薄荷健康,5,减肥成功(◠‿◠)✌️,非常非常非常好！适合减肥💪争取用到一百岁(ง•̀_•́)ง,14.0.20,啊！！啊，！
薄荷健康,4,记录方便,素食食谱不严谨，常有肉类频繁出现,14.0.20,素食人
薄荷健康,3,薄荷健康的ai拍照,加载半天死活出不来，拍出来的也不准。。还老是识别错。还不如豆包呢。,14.0.20,秋裤精哈哈哈哈哈哈
薄荷健康,1,忘本,莫名其妙开始乱收费，以前用的很舒心，想要额外服务才需要收费。现在随便点一个项目都要收费，营养分析竟然都要收费了。到处都是收费项目，只能记录用。做什么软件，你做一个备忘录得了呗。差评！,14.0.20,一别十三月
薄荷健康,3,希望恢复之前的简洁版本,为什么更新之后开屏有广告了呀？😭图标的绿色也不如之前的好看了，主页面看起来有点混乱，不如之前的版本简洁明了,14.0.20,南海难为冬
薄荷健康,1,不好,越来越垃圾，非常不好,14.0.20,低分不让评是吗
薄荷健康,1,差,差的不行,14.0.20,我叫王润杰
薄荷健康,1,想收费想疯了,连查看食物成分都要VIP，想钱想疯了,14.0.20,不能飚车车
薄荷健康,5,对于自我监督很有用,很喜欢 用了很多年了,14.0.20,Angel小禾
薄荷健康,3,还行,如果你需要拍照记录热量需要开会员,14.0.20,Xzzzzz112
薄荷健康,1,非常垃圾,不能试用，来了就是付费，不兼容华为设备数据，同步不了，不退款，还说给我十块钱优惠券,14.0.20,泡芙阿姨不吃南瓜饼
薄荷健康,5,挺方便的,还算准确吧,14.0.20,泰国佛牌专业咨询
薄荷健康,1,售后差,售后服务很差，包装运输破损，不负责退换货，想要退换货需要自己去寄,14.0.20,djhxjfjsiskjxjfjfjfjksksk
薄荷健康,1,想钱想疯了,改版之后恨不得点一下都收钱 网上免费的知识它要付费看 吃相太丑陋了 竞品这么多不会以为自己很突出吧,14.0.20,superminter
薄荷健康,1,非常垃圾的一款软件,APP还没进入呢，就需要先买会员，不买会员APP是什么作用都不显示，充完会员进入后才发现是卖产品的，还不允许退款，总而言之非常坑爹的一款软件，劝退勿入。,14.0.20,贼垃圾的收费
薄荷健康,1,Applewatch记录体重页面有bug，页面保存按钮显示不全，且无法上下滑动页面,Applewatch s11,14.0.20,58666541239
薄荷健康,1,很多功能收费,用了很久薄荷健康了 也减重了10斤，一段时间没用 今天在用的时候发现拍照AI估算热量居然需要会员才可以使用…果断卸载 。豆包也可以估热量…嗯…免费的,14.0.20,嗯…。，！
薄荷健康,1,辣鸡,广告一大堆,14.0.19,精准度。
薄荷健康,5,赞,真不错,13.0.15,H患得患失吧
薄荷健康,3,😀,非会员工具阉割也太多了吧😀,14.0.20,lu900420
薄荷健康,5,好,用了好几年了，简单高效方便,14.0.20,原计划09
薄荷健康,5,好评,实用,14.0.19,Vphere＝pie*r3.＼3／4
薄荷健康,5,记录减肥时刻,还不错 自定义热量很方便,14.0.19,yangyangmusic
薄荷健康,5,功能优化,给点实质性建议： 1.广场，别人发的动态，图片加载完之后才能打开，太慢了。我这种急性子，等不了几秒。 2.评论别人的动态，能不能像评论朋友圈，抖音，一样，一点开就能评论，而不是，出一个窗口，再写评论。,14.0.19,赛丽妈妈
薄荷健康,5,不错👍,对吃进去的有掌控感,14.0.19,隐身人呢
薄荷健康,3,不够全面,有很多现在吃的喝的热量，上面都搜不出来,14.0.19,……Yuuu.
薄荷健康,1,吃相难看越来越差劲,薄荷穷疯了啊？一步一步 到现在营养分析也仅限一天一次查看 退出微量元素分析立刻跳转会员付款界面 给我搞懵了 一开始还没搞明白 划了好久才发现是让我买会员。加油干，干到打开软件就要会员你们就发达了。吃相难看。,14.0.19,无语老爹爹在线
薄荷健康,5,确实很好,很多挑战确实做得不错，是我用过最好的减肥App,14.0.19,Angie chen666
薄荷健康,1,拜拜了您呐～看个营养成分表都要VIP了。,这不是很多网站的公开数据吗？竟然好意思收费？真不要脸,14.0.19,dodocie
薄荷健康,5,喜欢！,我觉得很好 我是无意发现这个软件的 大部分的食品在这个软件上都可以被找到热量以及其他的东西 记录自己的体重和其他 很喜欢嘿嘿☺️,14.0.19,uuyyoyo
薄荷健康,1,。,看个微量元素都要收费,14.0.19,84684046
薄荷健康,3,一般,一般般吧，主要是因为要开会员的地方有点多，热量分析，菜谱等等，不开会员就需要考自己了，就记录一天吃了什么，热量多少，没了,14.0.19,？qnd
薄荷健康,4,唯一一个问题,这个程序整体不错 但是有一个缺点 它这个程序会根据身高 生日来定减肥计划 但是它只能设置18岁以上 我是看评分好才下的 我年龄不到18 所以整体这个减肥计划给我的是错的 😅这一点希望可以改一下,14.0.19,甲沟炎批发商
薄荷健康,1,吃相难看,所有功能都要收费,14.0.19,1hvjx
薄荷健康,1,弹窗广告太多了，每次打开必跳转,使用薄荷健康半年了，主要是进入每天摄入的热量，最近更新以后，每次打开必有弹窗广告，甚至没有关闭按钮，每次必跳转，十分影响用户体验不会再用，目前改用食卡卡app记录饮食了,14.0.19,qshudme
薄荷健康,1,垃圾软件,老是变化一些功能，别人正用着，突然就找不到了。真垃圾。要不是必须点一颗星，我一颗都不想给。减肥最重要的是体重和维度，首页他不让显示维度了，什么喝水拉屎这些破功能是一点没少。,14.0.19,死薄荷真难用
薄荷健康,1,不推荐了，寒了回归用户的心,好几年前减肥用过，体验特别棒，后面又胖了，从新下回来，结果什么都不能看，准备换软件了,14.0.19,墨言z
薄荷健康,1,围度卡片,把围度卡片还回来吧 大冬天 冻得要死在量尺寸 发现卡片没了 天都塌了,14.0.19,很好玩73956
薄荷健康,1,垃圾收费软件,三四年前就在用这个软件了，之前很好用，现在除了简单的记录，别的功能都需要收费，太垃圾了。,14.0.19,酥肉大人
薄荷健康,1,史,吃相难看 以前不用收费的功能 现在都要收费,14.0.19,睡觉冠军h
薄荷健康,1,维度去哪了！,为什么维度记录不见了，小卡片什么都没有？？为什么为什么为什么！！神经，一天天的不知道更新什么东西,14.0.19,ppofox
薄荷健康,1,收费软件,收费软件,14.0.19,购买过
薄荷健康,1,垃圾，干啥都花钱,垃圾，干啥都花钱,14.0.19,顶你一二嘤嘤嘤
薄荷健康,5,好评,很好用 减肥吃东西这一块 就靠它了👍🏻,14.0.18,清凉世界
薄荷健康,1,垃圾中的垃圾,用了好几年了 现在越来越多东西都要收费 我就是想看个每天的Na摄入都要收费垃圾软件 快点倒闭吧,14.0.19,几把大多数的
薄荷健康,1,吃相真难看,以前营养分析可以看很多次，现在一天一次现在必须买会员才能看很多次，这样的吃相真的很恶心啊，,14.0.19,男学霸模式开启
薄荷健康,5,Nice,太棒喽！健康生活离不开它啦！希望保持下去！就是偶尔出点小问题🤣,14.0.19,昵称已被占用我嘞个豆
薄荷健康,5,非常好用的热量软件,很好用，推荐大家都试用一下啊,12.4.2,4399热衷玩家
薄荷健康,1,薄荷相机贼拉胯,里面薄荷相机拍照热量一点都不好用，次次都要重新输入 拉完了,14.0.19,Bomieo
薄荷健康,1,不推荐,什么都要会员不推荐,14.0.19,ahhnnnv
薄荷健康,1,原先不需要会员的营养分析功能现在也要会员,广告多就算了，原先免费的功能都需要花钱了，市面上这么多记饮食app，我为什么还要选择你呢？,14.0.19,能用心做软件吗
薄荷健康,1,非会员除了记录，基本一点儿其他功能也没了，真的要钱要的越来越狠！,非会员除了记录，基本一点儿其他功能也没了，真的要钱要的越来越狠！,14.0.19,tlignite
薄荷健康,1,进去填完就一定要开会员,太垃圾不开会员页面还进不去，填完信息就要收费了无语黑得要死,14.0.19,御三家八点多his额经济网
薄荷健康,1,要花钱,很多要会员，之前都没有，后面多出来很多收费项目,14.0.19,神秘感吧我
薄荷健康,5,挺好用的,是真的觉得好用吧 我很少这样评价 不错,14.0.18,王者研发人全家纸片人
薄荷健康,5,用了好久了,还是很方便很喜欢,13.0.7,violalalalal
薄荷健康,1,每次改版改的莫名其妙，使用体验越来越不好,体脂秤的数据算法隔一阵子就改，时间段内无法对比，没想着这秤能有多准，看个趋势，这下趋势也看不了了 体重记录显示页面也频繁更改，原来数据挺多，看的挺明白，这是新来了啥写pot 高手了非要改视觉，改的一堆条有啥意义么，我标不标准我心里不知道么，现在又把数据变成了体脂和肌肉两页有啥意义么，写ppt用么，绝对值没有全是百分比，百分比有啥意义，不还是得绝对值看趋势么。 最好你们能看到，能调整明白，调整不明白就给你换了。,14.0.18,不再用美团
薄荷健康,5,体重管理神器,值得推荐,14.0.18,活力嚯莉
薄荷健康,5,挺好用的,还是很不错的，很实用,14.0.18,太好用了吧12138
薄荷健康,5,🙂,可以扫码识别，越来越方便了记录了📝,14.0.18,🥳小番茄
薄荷健康,1,更新后把饮食记录移到角落,那些花里胡哨的功能有什么用呢,14.0.18,sTudy#
薄荷健康,1,体重秤连不上,现在更新完根本连不上薄荷的体重秤了,14.0.18,这个系列都好玩
薄荷健康,1,很难用,非常难用，拍照识别一点也不准！别下载！,14.0.18,难用yyyy
薄荷健康,5,挺好的,虽然部分功能要钱，但是理解，毕竟人要恰饭的，不可能免费全部给你用,14.0.18,zhangzh02
薄荷健康,2,最近老是闪退也不知道更新了个什么,一切到别的APP再切回来马上就没反应  修复一下吧,14.0.18,怜生儿
薄荷健康,1,垃圾中的战斗机,不论怎么点击最后都会送你到会员页面下单购买，而且还不能退费，而它的会员可以说毫无卵用，除了骗钱就是骗钱，建议直接归类于强制消费电诈！,14.0.18,萌萌的火山虾
薄荷健康,1,原先免费的功能现在付费了,想看下香蕉有多少维生素和其他元素占比，还要充vip，吃相难看，卸载了,14.0.18,FF萨菲罗斯
薄荷健康,5,关于体重那一栏不能直接查看摄入量,很喜欢新添加的运动记录，但是能不能再添加个体重记录里也可以点击查看当天的摄入量啊，这样可以对比，来回切换太麻烦了。。。,14.0.18,爱锅包肉肉
薄荷健康,3,很一般，卸载了,食物搜索引擎巨烂，很多时候每个字都输进去，硬是搜不到，要靠自己逐个找，难用。计划设定单一，只考虑热量缺口和减重，简单粗暴，不适合有运动减脂增肌等目标的用户，没有考虑各项营养要素的组成。,14.0.18,guesswhoooo888
薄荷健康,1,开屏广告经常误触,薄荷健康的开屏广告是用过的app 最恶心的，跳过按钮位置不固定，而且和背景融为一体，不仔细看，根本看不出来…不小心点到了就会跳转 体验很差,14.0.18,苹果布朗尼
薄荷健康,2,太过分了,太过分了！！！冲了会员还一堆广告，自动跳转？！？！？！,14.0.18,萨恩么名字都不行
薄荷健康,1,差评,为什么一直弹出减重方法推荐 推销嫌疑过重！,14.0.18,老用户0000
薄荷健康,1,自己想吃多少热量都不能自定义了,强制让你使用AI计划规定你的热量和营养元素比例，只要想改变就要开会员，有病吧,14.0.18,不需要昵称1111
薄荷健康,5,很好用,很好用，每天都能记录而且一目了然,14.0.17,减肥的鱼儿
薄荷健康,1,食谱并不好用,默认所有人吃三顿饭,14.0.17,杯杯是也
薄荷健康,2,基本只有减肥 没有增肥,希望多增加增肥相关内容,14.0.17,清新花茶
薄荷健康,5,需要会员请来某鱼,账号名：旗开得胜,14.0.17,李克琦
薄荷健康,5,评价,非常好用,14.0.17,非常好用，特别有帮助
薄荷健康,1,吃相难看,原来免费的现在都要开vip了,14.0.17,dinghan-
薄荷健康,5,很好,真的很好,14.0.17,周安德
薄荷健康,1,不支持海外时区,买完会员发现不支持海外时区，app的时间是以中国时区为准，且不能退款,14.0.17,luke4business
薄荷健康,4,建议,看不见食物膳食纤维等,14.0.17,棒打鸳鸯，
薄荷健康,5,挺好,清晰知道自己的状态,14.0.17,悠悠l l l l
薄荷健康,1,查个公开的数据还收费,，,14.0.17,，，，h h h
薄荷健康,4,app使用出问题了,收到点赞提醒，打开app却看不到刚才提醒的点赞；拉黑对方，还能收到对方点赞，问题出在哪里了？！求解决！,14.0.17,cris1219
薄荷健康,5,不错的app,好用！详细,14.0.17,纽约客11432
薄荷健康,3,现在什么都要会员 还很多广告,不推荐,14.0.17,帕帕猫
薄荷健康,5,希望管理员看一下,大便可以编辑备注就好了,14.0.17,🎂桃子
薄荷健康,1,开了会员以后能不能关闭开屏广告？？,广告太烦了，哪怕付费关闭开屏广告？每次记录数据都来开屏广告,14.0.17,kobejobsJ
薄荷健康,1,广告太恶心了,广告太恶心了，每次打字搜食物字都出不来，能关注一下iPhone air显示问题么？？？,14.0.16,Ideservetheanswer
薄荷健康,1,真的烂，简单的估算都能存，这个app能用？,真的烂，基础数据都能错，还有什么是对的，垃圾软件，白瞎我的会员钱,14.0.16,垃圾炉石能不能玩？
薄荷健康,3,居然不能关注好朋友和家人,才用了两天就感觉bug挺多的  希望改进的地方： 1 不能关注好友和家人的饮食情况 没有互动性  2 目标体重那里居然有最低限制   我不想增肥和减肥  就保持现在的体重不可以吗 ！  3 健康习惯打卡那里看不到汇总的打卡记录 ？  那每天打卡还有什么意义啊   4 食物太少了  虽然可以自定义 但是要自己输入那些热量营养什么的  这上哪能知道啊  不太方便   5 BMR算的不准  我是1390  这个软件给我算出一千七百多 都不知道咋算的能差那么多,14.0.16,小烟熏
